transaction_id,customer_id,timestamp,amount,transaction_type,merchant_category,location,account_age_days,customer_avg_amount,customer_transaction_count
TX00862,C0267,2026-03-02 16:38:00,1711.14,UPI,Pharmacy,Mumbai,1737,6714.52,8
TX02920,C0048,2026-03-02 17:42:00,506.37,UPI,Utilities,Bengaluru,3035,1340.63,3
TX01751,C0233,2026-03-02 23:22:00,2071.8,UPI,Grocery,Chandigarh,713,2452.85,8
TX02494,C0208,2026-03-03 00:54:00,3253.06,ATM,Online Shopping,Pune,1384,19492.11,4
TX02811,C0329,2026-03-03 03:48:00,1592.1,ATM,Utilities,Hyderabad,653,787.22,4
TX00395,C0459,2026-03-03 03:56:00,6938.52,UPI,Travel,Mumbai,3389,1869.6,13
TX00216,C0190,2026-03-03 05:36:00,2891.01,BANK_TRANSFER,Online Shopping,Mumbai,1089,1475.66,6
TX01689,C0059,2026-03-03 06:01:00,15163.0,CARD,Grocery,Delhi,2244,3937.48,7
TX01163,C0323,2026-03-03 06:13:00,2030.82,UPI,Online Shopping,Mumbai,3399,1047.79,6
TX00487,C0053,2026-03-03 06:48:00,3354.42,UPI,Electronics,Delhi,1558,2450.53,6
TX00587,C0459,2026-03-03 13:35:00,534.71,ATM,Utilities,Pune,3389,1869.6,13
TX02831,C0308,2026-03-03 17:24:00,777.3,BANK_TRANSFER,Utilities,Bengaluru,1764,1067.63,6
TX01115,C0285,2026-03-03 20:54:00,814.86,ATM,Pharmacy,Chandigarh,1960,1872.85,11
TX01001,C0356,2026-03-03 20:57:00,194.02,CARD,Grocery,Delhi,1475,752.22,6
TX01397,C0318,2026-03-03 21:15:00,1264.46,ATM,Travel,Jaipur,1832,1215.04,10
TX00936,C0196,2026-03-03 22:30:00,2931.02,BANK_TRANSFER,Grocery,Hyderabad,1849,2056.8,7
TX00407,C0122,2026-03-03 22:44:00,810.55,UPI,Grocery,Hyderabad,1397,1231.77,8
TX01279,C0356,2026-03-03 22:53:00,832.57,ATM,Restaurant,Jaipur,1475,752.22,6
TX00296,C0168,2026-03-03 23:43:00,374.56,CARD,Travel,Delhi,2872,936.62,5
TX02876,C0338,2026-03-04 00:35:00,627.58,CARD,Electronics,Hyderabad,1213,1187.53,4
TX02343,C0213,2026-03-04 01:18:00,4719.74,BANK_TRANSFER,Online Shopping,Dehradun,1526,1585.86,6
TX01532,C0158,2026-03-04 04:28:00,646.3,CARD,Electronics,Delhi,990,1397.72,9
TX00517,C0259,2026-03-04 05:54:00,3366.57,ATM,Travel,Pune,884,1730.84,6
TX00224,C0217,2026-03-04 06:14:00,495.38,ATM,Grocery,Hyderabad,1438,1409.34,8
TX01188,C0400,2026-03-04 08:00:00,409.0,CARD,Travel,Bengaluru,2515,676.89,6
TX00140,C0258,2026-03-04 15:24:00,2724.35,ATM,Utilities,Pune,1619,1767.3,5
TX01335,C0310,2026-03-04 16:13:00,478.14,UPI,Electronics,Jaipur,518,1491.13,8
TX00452,C0374,2026-03-04 17:57:00,2401.26,UPI,Utilities,Bengaluru,190,1273.23,9
TX01797,C0134,2026-03-04 19:46:00,344.06,BANK_TRANSFER,Pharmacy,Mumbai,2366,934.96,7
TX01452,C0443,2026-03-04 20:55:00,1441.98,UPI,Electronics,Dehradun,1010,1778.61,8
TX01575,C0063,2026-03-04 22:02:00,557.5,BANK_TRANSFER,Travel,Delhi,2393,1534.34,9
TX00149,C0178,2026-03-04 22:39:00,1555.64,ATM,Online Shopping,Jaipur,593,1518.59,9
TX00343,C0456,2026-03-04 22:49:00,1432.85,ATM,Travel,Delhi,1925,16540.77,5
TX01234,C0428,2026-03-05 00:29:00,3016.6,CARD,Online Shopping,Chandigarh,2176,1204.34,8
TX02528,C0143,2026-03-05 02:32:00,756.24,ATM,Travel,Chandigarh,230,1078.24,8
TX00834,C0408,2026-03-05 04:25:00,2245.22,UPI,Restaurant,Dehradun,2956,1834.16,5
TX00835,C0038,2026-03-05 09:02:00,2946.49,UPI,Grocery,Delhi,1112,1619.85,7
TX01170,C0249,2026-03-05 11:14:00,1140.85,UPI,Grocery,Mumbai,3214,733.79,7
TX02544,C0263,2026-03-05 11:26:00,268.8,UPI,Travel,Mumbai,3504,7253.01,5
TX00342,C0476,2026-03-05 11:41:00,861.36,ATM,Electronics,Pune,1920,843.02,9
TX01975,C0482,2026-03-05 12:39:00,4139.34,UPI,Travel,Bengaluru,1559,1328.18,10
TX00410,C0090,2026-03-05 14:02:00,815.24,BANK_TRANSFER,Utilities,Mumbai,1530,1289.35,9
TX02028,C0301,2026-03-05 17:28:00,1190.17,CARD,Online Shopping,Chandigarh,2480,1291.26,8
TX01255,C0040,2026-03-05 17:31:00,1143.96,UPI,Grocery,Delhi,2077,1108.32,8
TX00783,C0203,2026-04-01 00:22:00,541.9,UPI,Electronics,Mumbai,825,1415.33,4
TX00115,C0254,2026-03-05 20:37:00,2867.33,CARD,Online Shopping,Chandigarh,2190,2538.35,5
TX00124,C0290,2026-03-05 21:35:00,655.19,UPI,Pharmacy,Hyderabad,3302,1821.9,5
TX02176,C0460,2026-03-05 21:40:00,2112.96,ATM,Online Shopping,Bengaluru,2931,973.7,6
TX02071,C0442,2026-03-05 22:19:00,1432.47,ATM,Restaurant,Hyderabad,2330,13944.45,6
TX01669,C0318,2026-03-05 23:14:00,904.33,UPI,Electronics,Jaipur,1832,1215.04,10
TX02925,C0314,2026-03-05 23:18:00,1944.29,UPI,Online Shopping,Mumbai,2628,1019.29,7
TX00604,C0195,2026-03-06 02:47:00,838.08,UPI,Utilities,Bengaluru,3187,1145.02,6
TX00002,C0051,2026-03-06 06:49:00,6681.29,ATM,Restaurant,Pune,1297,2925.73,8
TX02160,C0010,2026-03-06 07:22:00,462.69,ATM,Utilities,Jaipur,496,12015.85,7
TX02936,C0200,2026-03-06 09:01:00,2059.78,BANK_TRANSFER,Travel,Hyderabad,1627,1901.18,5
TX02333,C0489,2026-03-06 11:18:00,3015.57,UPI,Grocery,Chandigarh,429,1812.52,4
TX01825,C0462,2026-03-06 11:29:00,898.7,UPI,Electronics,Dehradun,3039,1988.46,6
TX02224,C0490,2026-05-28 15:31:00,466.73,BANK_TRANSFER,Electronics,Jaipur,2731,2000.75,5
TX01546,C0305,2026-03-06 17:18:00,239.1,UPI,Online Shopping,Bengaluru,176,2156.1,10
TX00106,C0204,2026-03-06 17:45:00,754.61,CARD,Utilities,Pune,1081,1309.08,4
TX00712,C0109,2026-03-06 19:22:00,295.58,ATM,Restaurant,Delhi,908,1198.89,5
TX01220,C0386,2026-03-06 20:03:00,1242.15,ATM,Utilities,Delhi,669,2758.11,7
TX00838,C0095,2026-03-06 21:39:00,380.54,ATM,Electronics,Jaipur,191,664.87,8
TX01758,C0222,2026-03-06 23:29:00,936.01,ATM,Online Shopping,Hyderabad,1002,979.34,6
TX02276,C0414,2026-03-06 23:33:00,517.45,BANK_TRANSFER,Online Shopping,Delhi,688,613.92,5
TX00653,C0008,2026-03-07 01:52:00,2598.19,BANK_TRANSFER,Utilities,Mumbai,1668,1545.23,9
TX00167,C0397,2026-03-07 03:23:00,2558.5,UPI,Electronics,Jaipur,2307,8524.18,10
TX01600,C0378,2026-03-07 04:31:00,707.14,CARD,Restaurant,Delhi,1330,1468.4,5
TX00259,C0025,2026-03-07 05:50:00,3125.08,BANK_TRANSFER,Utilities,Jaipur,2883,1548.69,12
TX01955,C0002,2026-03-07 08:52:00,931.31,BANK_TRANSFER,Travel,Dehradun,3537,1688.5,4
TX02826,C0101,2026-03-07 10:21:00,1715.83,BANK_TRANSFER,Electronics,Hyderabad,3372,1325.08,9
TX00041,C0269,2026-05-22 17:56:00,1129.53,UPI,Utilities,Hyderabad,1725,934.23,6
TX00960,C0324,2026-03-07 11:11:00,466.67,CARD,Utilities,Mumbai,1664,12337.3,7
TX02558,C0302,2026-03-07 12:15:00,327.89,ATM,Pharmacy,Chandigarh,1399,1227.65,9
TX01632,C0137,2026-03-07 14:22:00,391.52,BANK_TRANSFER,Electronics,Chandigarh,3591,731.09,5
TX01504,C0302,2026-03-07 14:37:00,1665.9,CARD,Restaurant,Pune,1399,1227.65,9
TX02969,C0366,2026-03-07 15:07:00,2339.36,ATM,Pharmacy,Mumbai,2991,2032.81,5
TX02984,C0352,2026-03-07 17:28:00,2902.82,UPI,Pharmacy,Jaipur,657,1649.8,5
TX01128,C0498,2026-03-07 19:10:00,1968.35,BANK_TRANSFER,Grocery,Hyderabad,1853,2188.48,8
TX00978,C0360,2026-03-07 20:13:00,361.5,ATM,Restaurant,Bengaluru,3213,621.74,7
TX01345,C0250,2026-03-07 23:06:00,691.44,BANK_TRANSFER,Electronics,Delhi,1666,1500.22,6
TX00704,C0145,2026-03-07 23:13:00,3203.84,BANK_TRANSFER,Utilities,Chandigarh,809,1571.04,11
TX01268,C0029,2026-03-07 23:46:00,963.04,BANK_TRANSFER,Online Shopping,Dehradun,2354,1300.64,8
TX02827,C0359,2026-05-21 08:39:00,624.21,ATM,Online Shopping,Pune,3328,6742.79,6
TX02900,C0227,2026-03-08 01:15:00,1099.85,BANK_TRANSFER,Online Shopping,Chandigarh,1509,8868.64,10
TX02294,C0287,2026-03-08 02:30:00,826.99,ATM,Utilities,Chandigarh,2829,17404.88,6
TX02833,C0124,2026-03-08 09:07:00,653.54,UPI,Grocery,Jaipur,2057,1186.53,4
TX00961,C0332,2026-03-08 11:23:00,141.15,CARD,Electronics,Hyderabad,2079,1011.1,4
TX01270,C0098,2026-03-08 13:31:00,1130.84,BANK_TRANSFER,Travel,Bengaluru,1025,1626.66,8
TX01913,C0205,2026-03-08 14:36:00,511.28,BANK_TRANSFER,Restaurant,Chandigarh,1673,1274.53,3
TX02163,C0270,2026-03-08 15:38:00,966.62,ATM,Pharmacy,Bengaluru,1763,1030.58,5
TX02464,C0452,2026-03-08 19:26:00,38721.95,UPI,Utilities,Jaipur,1788,11034.84,6
TX00632,C0078,2026-03-08 19:54:00,91.26,UPI,Travel,Delhi,805,1198.18,7
TX02644,C0115,2026-03-08 21:29:00,2377.14,ATM,Online Shopping,Bengaluru,409,1421.19,5
TX00177,C0337,2026-03-08 21:53:00,2360.5,CARD,Travel,Delhi,3138,968.33,6
TX00568,C0285,2026-03-08 22:27:00,1081.93,ATM,Electronics,Pune,1960,1872.85,11
TX01866,C0072,2026-01-29 19:31:00,1203.77,UPI,Pharmacy,Hyderabad,2169,1789.88,6
TX02975,C0391,2026-03-08 23:35:00,4784.98,UPI,Restaurant,Delhi,499,2513.78,7
TX02712,C0490,2026-03-08 23:55:00,6642.92,UPI,Grocery,Mumbai,2731,2000.75,5
TX00581,C0450,2026-02-25 07:42:00,7643.91,ATM,Utilities,Hyderabad,2095,8258.79,12
TX01257,C0237,2026-03-09 09:30:00,832.05,CARD,Online Shopping,Jaipur,1661,1393.9,8
TX02127,C0325,2026-03-09 12:33:00,946.87,UPI,Electronics,Chandigarh,292,3004.18,4
TX02270,C0193,2026-03-09 14:17:00,2513.32,CARD,Restaurant,Bengaluru,1752,2395.74,4
TX00493,C0085,2026-03-09 14:21:00,1106.43,UPI,Utilities,Hyderabad,3103,1118.01,4
TX02315,C0073,2026-03-09 15:25:00,114.6,CARD,Electronics,Delhi,1420,1403.31,8
TX00802,C0090,2026-03-09 17:01:00,2021.61,UPI,Travel,Delhi,1530,1289.35,9
TX02188,C0204,2026-03-09 18:57:00,2296.86,CARD,Online Shopping,Bengaluru,1081,1309.08,4
TX02543,C0291,2026-03-09 20:43:00,636.18,UPI,Travel,Bengaluru,1177,7019.19,9
TX00170,C0302,2026-03-09 20:46:00,2528.39,UPI,Electronics,Mumbai,1399,1227.65,9
TX01592,C0261,2026-03-09 21:53:00,569.41,BANK_TRANSFER,Restaurant,Hyderabad,3326,1835.09,8
TX02996,C0256,2026-03-09 23:30:00,2439.6,CARD,Electronics,Delhi,671,1344.76,6
TX01410,C0200,2026-03-09 23:42:00,2446.45,BANK_TRANSFER,Pharmacy,Chandigarh,1627,1901.18,5
TX01574,C0349,2026-03-10 00:26:00,1136.55,BANK_TRANSFER,Utilities,Hyderabad,2131,1475.19,8
TX00079,C0189,2026-03-10 01:06:00,417.44,CARD,Grocery,Hyderabad,570,866.23,2
TX01981,C0459,2026-03-10 02:20:00,666.01,ATM,Grocery,Hyderabad,3389,1869.6,13
TX01135,C0435,2026-03-10 05:45:00,2258.38,CARD,Travel,Chandigarh,210,2267.54,13
TX00361,C0058,2026-03-10 08:38:00,388.85,UPI,Online Shopping,Delhi,2918,683.86,8
TX00474,C0496,2026-03-10 09:07:00,1551.8,ATM,Pharmacy,Chandigarh,3455,1283.51,6
TX02510,C0164,2026-03-10 14:56:00,1283.34,ATM,Travel,Dehradun,532,1496.1,10
TX01256,C0450,2026-03-10 15:48:00,7200.23,BANK_TRANSFER,Utilities,Mumbai,2095,8258.79,12
TX02293,C0147,2026-03-10 15:56:00,1504.6,CARD,Online Shopping,Mumbai,3134,1314.94,8
TX02374,C0328,2026-03-10 16:35:00,78161.46,ATM,Utilities,Bengaluru,2423,10347.89,9
TX02824,C0040,2026-03-10 17:06:00,165.69,UPI,Grocery,Pune,2077,1108.32,8
TX01661,C0284,2026-03-10 17:20:00,4381.9,BANK_TRANSFER,Pharmacy,Delhi,3059,2002.12,4
TX00767,C0322,2026-03-10 17:59:00,1651.05,UPI,Travel,Hyderabad,1468,1018.23,2
TX00722,C0369,2026-03-10 20:15:00,3187.56,ATM,Grocery,Pune,367,2083.23,7
TX01049,C0154,2026-03-10 21:10:00,1403.05,BANK_TRANSFER,Restaurant,Mumbai,2761,1193.2,11
TX01569,C0052,2026-03-10 22:27:00,709.88,ATM,Electronics,Bengaluru,2909,1775.83,4
TX01563,C0011,2026-03-11 01:34:00,352.08,ATM,Grocery,Delhi,1268,1224.83,6
TX02589,C0027,2026-03-11 01:41:00,721.63,UPI,Utilities,Dehradun,1245,1889.01,6
TX02423,C0452,2026-03-11 04:35:00,3635.61,ATM,Electronics,Bengaluru,1788,11034.84,6
TX02569,C0232,2026-03-11 06:01:00,2019.3,CARD,Electronics,Delhi,1287,1438.7,6
TX02131,C0318,2026-03-11 06:56:00,1677.36,BANK_TRANSFER,Travel,Pune,1832,1215.04,10
TX00121,C0246,2026-03-11 07:29:00,656.41,UPI,Utilities,Dehradun,3611,1499.62,5
TX00591,C0151,2026-03-11 08:18:00,1796.55,ATM,Utilities,Jaipur,1781,1515.67,7
TX01199,C0007,2026-03-11 08:52:00,2193.99,BANK_TRANSFER,Restaurant,Jaipur,3122,1370.33,9
TX01108,C0435,2026-03-11 14:17:00,2311.84,BANK_TRANSFER,Utilities,Chandigarh,210,2267.54,13
TX01436,C0007,2026-03-11 15:29:00,1922.04,ATM,Grocery,Delhi,3122,1370.33,9
TX00983,C0303,2026-03-11 17:02:00,2083.65,CARD,Online Shopping,Jaipur,2016,1221.65,13
TX00980,C0134,2026-03-11 17:30:00,670.37,CARD,Utilities,Dehradun,2366,934.96,7
TX01763,C0404,2026-03-11 18:42:00,1696.4,BANK_TRANSFER,Travel,Hyderabad,255,1373.04,5
TX00399,C0272,2026-03-11 19:19:00,2503.13,BANK_TRANSFER,Electronics,Hyderabad,2324,1229.08,4
TX02664,C0272,2026-03-11 20:40:00,1274.39,UPI,Online Shopping,Mumbai,2324,1229.08,4
TX01337,C0055,2026-03-11 22:06:00,320.52,UPI,Restaurant,Dehradun,3586,540.49,6
TX02877,C0485,2026-03-11 23:02:00,1376.18,UPI,Electronics,Bengaluru,714,3141.51,10
TX00154,C0445,2026-03-11 23:03:00,991.98,ATM,Restaurant,Bengaluru,2036,1721.76,9
TX01232,C0226,2026-03-11 23:05:00,1633.52,CARD,Electronics,Mumbai,739,1273.47,10
TX00387,C0001,2026-03-12 00:16:00,2444.85,UPI,Online Shopping,Mumbai,3204,1526.54,11
TX01491,C0170,2026-03-12 00:58:00,248.24,CARD,Travel,Mumbai,236,4991.01,7
TX02837,C0063,2026-03-12 02:19:00,1248.5,BANK_TRANSFER,Utilities,Delhi,2393,1534.34,9
TX01043,C0309,2026-03-12 03:35:00,649.45,BANK_TRANSFER,Online Shopping,Hyderabad,1873,883.63,5
TX01837,C0021,2026-03-12 03:50:00,4774.14,UPI,Utilities,Bengaluru,799,11475.99,4
TX00406,C0008,2026-03-12 04:14:00,753.98,CARD,Electronics,Pune,1668,1545.23,9
TX00472,C0385,2026-03-12 04:30:00,1157.87,UPI,Utilities,Jaipur,430,973.65,6
TX00713,C0146,2026-03-12 04:48:00,311.91,UPI,Online Shopping,Hyderabad,3007,683.37,9
TX02584,C0316,2026-03-12 06:47:00,3226.95,CARD,Restaurant,Pune,2949,1300.8,10
TX02102,C0186,2026-03-12 09:46:00,1223.31,CARD,Electronics,Hyderabad,2826,1819.72,5
TX01191,C0165,2026-03-12 10:17:00,2482.34,BANK_TRANSFER,Online Shopping,Mumbai,2844,1817.26,6
TX01438,C0371,2026-03-12 10:24:00,571.99,UPI,Travel,Chandigarh,3264,1166.57,10
TX01880,C0387,2026-03-12 12:45:00,4478.87,UPI,Restaurant,Delhi,3134,2066.03,7
TX00072,C0048,2026-03-12 12:53:00,2353.11,CARD,Pharmacy,Chandigarh,3035,1340.63,3
TX01858,C0281,2026-03-12 13:39:00,1885.46,CARD,Online Shopping,Hyderabad,2357,3804.7,5
TX00872,C0339,2026-03-12 14:51:00,1627.89,CARD,Online Shopping,Chandigarh,3092,3818.22,5
TX02957,C0109,2026-03-12 17:57:00,2647.44,CARD,Online Shopping,Hyderabad,908,1198.89,5
TX00707,C0025,2026-03-12 18:02:00,1101.62,CARD,Grocery,Hyderabad,2883,1548.69,12
TX02770,C0128,2026-03-12 19:07:00,395.67,UPI,Online Shopping,Bengaluru,1192,1856.42,4
TX00063,C0129,2026-03-12 19:11:00,1508.14,BANK_TRANSFER,Online Shopping,Dehradun,1552,2168.94,5
TX01929,C0289,2026-03-12 21:27:00,288.28,CARD,Electronics,Pune,638,1001.91,11
TX00908,C0435,2026-03-12 22:21:00,2146.13,UPI,Pharmacy,Delhi,210,2267.54,13
TX02553,C0241,2026-03-12 23:41:00,2410.64,BANK_TRANSFER,Grocery,Delhi,1883,1264.41,4
TX02263,C0352,2026-03-13 00:46:00,2481.66,BANK_TRANSFER,Grocery,Hyderabad,657,1649.8,5
TX00120,C0010,2026-03-13 02:16:00,759.47,CARD,Online Shopping,Bengaluru,496,12015.85,7
TX01826,C0084,2026-03-13 04:14:00,2543.32,CARD,Online Shopping,Hyderabad,3489,1242.41,10
TX00183,C0090,2026-03-13 05:13:00,2666.49,BANK_TRANSFER,Grocery,Delhi,1530,1289.35,9
TX02505,C0167,2026-03-13 07:58:00,566.12,ATM,Online Shopping,Hyderabad,900,2395.15,4
TX01158,C0349,2026-03-13 12:46:00,1864.78,UPI,Pharmacy,Dehradun,2131,1475.19,8
TX01561,C0302,2026-03-13 13:25:00,1212.22,UPI,Pharmacy,Delhi,1399,1227.65,9
TX02548,C0042,2026-03-13 13:32:00,2100.45,UPI,Travel,Pune,2777,1178.43,11
TX01333,C0232,2026-03-13 15:07:00,493.05,CARD,Pharmacy,Mumbai,1287,1438.7,6
TX01579,C0493,2026-03-13 16:25:00,899.59,UPI,Utilities,Dehradun,2548,1479.52,8
TX02594,C0200,2026-03-13 17:17:00,715.09,BANK_TRANSFER,Online Shopping,Mumbai,1627,1901.18,5
TX02206,C0457,2026-03-13 17:22:00,895.89,CARD,Grocery,Hyderabad,2763,787.98,7
TX01671,C0115,2026-03-13 18:01:00,687.71,BANK_TRANSFER,Travel,Jaipur,409,1421.19,5
TX02000,C0084,2026-03-13 18:10:00,1065.21,UPI,Pharmacy,Delhi,3489,1242.41,10
TX02759,C0392,2026-03-13 19:55:00,4816.55,ATM,Utilities,Jaipur,3476,2284.46,4
TX01673,C0323,2026-03-13 20:45:00,1254.41,CARD,Grocery,Jaipur,3399,1047.79,6
TX02555,C0487,2026-03-13 22:02:00,627.87,CARD,Travel,Chandigarh,2398,1084.23,4
TX02962,C0017,2026-03-13 23:19:00,441.68,BANK_TRANSFER,Online Shopping,Mumbai,2949,1497.47,8
TX00924,C0231,2026-03-13 23:20:00,852.85,BANK_TRANSFER,Restaurant,Jaipur,3326,869.4,6
TX01845,C0441,2026-03-13 23:22:00,542.04,ATM,Utilities,Dehradun,220,1155.62,7
TX00431,C0397,2026-03-14 00:16:00,915.42,UPI,Restaurant,Pune,2307,8524.18,10
TX02762,C0452,2026-03-14 01:15:00,8312.46,BANK_TRANSFER,Pharmacy,Pune,1788,11034.84,6
TX02676,C0361,2026-06-05 23:41:00,264.38,ATM,Online Shopping,Mumbai,2587,1152.33,8
TX01480,C0397,2026-03-14 02:47:00,1231.5,ATM,Online Shopping,Hyderabad,2307,8524.18,10
TX00209,C0036,2026-03-14 03:23:00,3153.54,BANK_TRANSFER,Electronics,Pune,2934,2142.3,7
TX01369,C0104,2026-03-14 04:03:00,4073.02,BANK_TRANSFER,Restaurant,Hyderabad,1305,1367.55,7
TX02515,C0069,2026-03-14 06:32:00,704.75,CARD,Travel,Delhi,2642,958.6,10
TX00392,C0144,2026-03-14 07:00:00,1389.61,CARD,Utilities,Mumbai,1893,1196.54,8
TX01309,C0469,2026-03-14 07:09:00,766.41,ATM,Restaurant,Bengaluru,275,1473.48,6
TX01580,C0366,2026-03-14 08:04:00,307.45,CARD,Pharmacy,Mumbai,2991,2032.81,5
TX01571,C0059,2026-03-14 09:00:00,709.98,ATM,Grocery,Chandigarh,2244,3937.48,7
TX01503,C0039,2026-03-14 11:15:00,3037.22,CARD,Travel,Dehradun,2588,2219.73,13
TX02110,C0021,2026-03-14 12:36:00,1697.93,UPI,Grocery,Jaipur,799,11475.99,4
TX02330,C0482,2026-03-14 13:03:00,1419.84,CARD,Electronics,Bengaluru,1559,1328.18,10
TX00513,C0250,2026-03-14 13:55:00,1451.26,BANK_TRANSFER,Travel,Chandigarh,1666,1500.22,6
TX00514,C0162,2026-03-14 16:26:00,536.5,CARD,Restaurant,Chandigarh,1058,577.81,3
TX00279,C0215,2026-03-14 17:12:00,770.73,BANK_TRANSFER,Utilities,Pune,2267,1254.13,9
TX02615,C0150,2026-03-14 18:27:00,1033.85,UPI,Utilities,Chandigarh,2484,1858.97,6
TX01016,C0029,2026-03-14 18:28:00,1773.63,ATM,Restaurant,Chandigarh,2354,1300.64,8
TX02228,C0216,2026-03-14 20:21:00,1255.96,ATM,Travel,Dehradun,3326,1696.45,7
TX02392,C0043,2026-03-14 21:33:00,417.33,CARD,Travel,Dehradun,1005,1368.74,5
TX01816,C0271,2026-03-15 01:35:00,5155.68,UPI,Grocery,Dehradun,1469,1621.46,6
TX01548,C0344,2026-03-15 01:59:00,1858.2,BANK_TRANSFER,Electronics,Jaipur,2893,1583.55,7
TX01916,C0277,2026-03-15 03:04:00,2480.1,ATM,Grocery,Jaipur,152,1305.17,8
TX01633,C0195,2026-03-15 03:16:00,791.37,ATM,Electronics,Mumbai,3187,1145.02,6
TX02035,C0173,2026-03-15 04:21:00,2951.86,UPI,Online Shopping,Delhi,2969,2082.19,12
TX02329,C0454,2026-03-15 05:39:00,1864.87,CARD,Online Shopping,Delhi,599,1396.8,7
TX01142,C0359,2026-03-15 08:42:00,578.28,CARD,Grocery,Chandigarh,3328,6742.79,6
TX00759,C0243,2026-03-15 09:53:00,1286.02,ATM,Pharmacy,Mumbai,2519,1051.62,6
TX00696,C0441,2026-03-15 10:50:00,428.26,CARD,Online Shopping,Jaipur,220,1155.62,7
TX02577,C0379,2026-03-15 14:08:00,237.11,CARD,Electronics,Pune,845,1179.34,10
TX01821,C0372,2026-03-15 14:52:00,1324.41,ATM,Restaurant,Jaipur,986,2556.33,3
TX02863,C0471,2026-03-15 15:16:00,1117.32,UPI,Electronics,Chandigarh,3140,1221.85,10
TX00029,C0196,2026-03-15 19:14:00,2188.03,UPI,Grocery,Hyderabad,1849,2056.8,7
TX01796,C0033,2026-03-15 19:49:00,2614.21,ATM,Utilities,Jaipur,51,1529.2,2
TX02844,C0007,2026-03-15 22:48:00,2426.46,ATM,Pharmacy,Bengaluru,3122,1370.33,9
TX01252,C0209,2026-03-16 00:10:00,842.18,CARD,Utilities,Bengaluru,1693,1317.55,4
TX00282,C0331,2026-03-16 01:50:00,275.22,CARD,Grocery,Pune,910,892.28,4
TX02434,C0144,2026-03-16 01:53:00,292.44,BANK_TRANSFER,Pharmacy,Pune,1893,1196.54,8
TX02341,C0455,2026-03-16 02:49:00,1091.77,ATM,Online Shopping,Dehradun,1376,11810.65,9
TX00206,C0177,2026-03-16 04:11:00,831.11,UPI,Utilities,Dehradun,3342,7710.19,9
TX00382,C0233,2026-03-16 06:23:00,754.78,BANK_TRANSFER,Travel,Chandigarh,713,2452.85,8
TX02170,C0361,2026-03-16 07:07:00,3318.07,BANK_TRANSFER,Grocery,Pune,2587,1152.33,8
TX01081,C0063,2026-03-16 08:40:00,3008.05,UPI,Electronics,Pune,2393,1534.34,9
TX02463,C0084,2026-03-16 10:20:00,396.74,ATM,Utilities,Jaipur,3489,1242.41,10
TX01445,C0082,2026-03-16 10:35:00,408.88,UPI,Online Shopping,Jaipur,1985,1235.6,8
TX00875,C0410,2026-03-16 13:26:00,576.49,UPI,Restaurant,Jaipur,1534,1293.19,6
TX01098,C0063,2026-03-16 14:15:00,4796.97,BANK_TRANSFER,Travel,Bengaluru,2393,1534.34,9
TX02799,C0267,2026-03-16 15:40:00,3519.18,BANK_TRANSFER,Online Shopping,Jaipur,1737,6714.52,8
TX01844,C0147,2026-03-16 16:57:00,928.31,ATM,Pharmacy,Chandigarh,3134,1314.94,8
TX02503,C0100,2026-03-16 17:29:00,444.25,ATM,Pharmacy,Hyderabad,845,776.96,5
TX00874,C0078,2026-03-16 17:49:00,1047.38,UPI,Online Shopping,Jaipur,805,1198.18,7
TX02018,C0188,2026-03-16 21:00:00,554.92,ATM,Travel,Bengaluru,3272,1295.75,7
TX01732,C0046,2026-03-16 22:04:00,493.82,ATM,Pharmacy,Bengaluru,3035,984.55,6
TX02041,C0288,2026-03-16 22:46:00,2867.04,ATM,Online Shopping,Delhi,2221,1260.21,11
TX02074,C0404,2026-06-28 06:49:00,1207.42,UPI,Restaurant,Chandigarh,255,1373.04,5
TX00736,C0365,2026-03-17 02:40:00,915.28,BANK_TRANSFER,Electronics,Bengaluru,1914,2345.72,10
TX02970,C0228,2026-03-17 05:56:00,1428.04,CARD,Utilities,Chandigarh,1464,1691.74,7
TX01938,C0401,2026-03-17 06:05:00,988.5,CARD,Utilities,Mumbai,1829,833.86,8
TX02184,C0107,2026-03-17 07:45:00,628.4,UPI,Online Shopping,Pune,2797,1365.91,4
TX02009,C0388,2026-03-17 11:27:00,2337.03,BANK_TRANSFER,Restaurant,Bengaluru,2765,4170.96,4
TX01310,C0476,2026-03-17 13:43:00,705.09,CARD,Travel,Jaipur,1920,843.02,9
TX00891,C0422,2026-03-17 14:47:00,6725.1,BANK_TRANSFER,Online Shopping,Bengaluru,1273,2112.55,11
TX02649,C0360,2026-03-17 17:21:00,246.99,ATM,Electronics,Jaipur,3213,621.74,7
TX00815,C0178,2026-03-17 17:28:00,852.26,BANK_TRANSFER,Grocery,Delhi,593,1518.59,9
TX01668,C0224,2026-03-17 23:41:00,916.13,UPI,Utilities,Chandigarh,1312,926.43,9
TX00142,C0476,2026-03-17 23:52:00,1938.88,ATM,Utilities,Dehradun,1920,843.02,9
TX00336,C0141,2026-03-18 00:42:00,3089.53,BANK_TRANSFER,Restaurant,Pune,3129,1677.43,9
TX00941,C0123,2026-03-18 04:26:00,1628.92,ATM,Pharmacy,Delhi,1182,1263.45,3
TX01285,C0153,2026-03-18 04:27:00,895.74,BANK_TRANSFER,Pharmacy,Delhi,2176,1566.98,7
